,combinatory,Stat_ttest,p_ttest,df_ttest,Stat_wctest,p_wctest,Stat_kstest,p_kstest,Stat_mutest,p_mutest,index_ttest,index_wctest,index_kstest,index_mutest
395,"(5, 6)",-0.04221840474995941,0.9663709469279407,181.7019314036032,2089.5,0.712994010791291,0.05376344086021512,0.9992943266717298,4276.0,0.8959630501942578,1,1,1,1
396,"(5, 7)",-0.8425640445287553,0.40099857237857595,131.8093077440491,2119.5,0.800356057456535,0.15053763440860224,0.24263996218884212,4444.5,0.7444873746812024,1,1,1,1
397,"(5, 8)",-1.1203155516949466,0.2649131249738301,115.02039526853977,2165.5,0.9389159030325083,0.22580645161290325,0.017443486495211147,4541.5,0.5549889436297628,1,1,0,1
398,"(5, 9)",-0.6062587830045333,0.5453812893899405,132.3585829148032,2176.5,0.9724907274586346,0.17204301075268824,0.1274794396665772,4293.0,0.9326916180495272,1,1,1,1
399,"(5, 10)",-0.7091676453971189,0.47918413971012996,171.3691382154964,2000.5,0.4784167694842847,0.08602150537634412,0.8815272017572048,4154.0,0.6432885941814596,1,1,1,1
400,"(5, 11)",-0.5949820409586176,0.5526690645878338,165.30270171432622,2055.0,0.6170560181673223,0.11827956989247312,0.5335084608160066,4194.0,0.7232269163180125,1,1,1,1
401,"(5, 12)",-0.4226432367229922,0.6730595101123378,180.1843333580578,2079.5,0.6846310069625297,0.09677419354838712,0.7765024241168351,4121.0,0.5802264131184249,1,1,1,1
402,"(5, 13)",-0.2543264741906461,0.799527739858181,183.74593095910092,2185.0,0.9984714023004821,0.09677419354838712,0.7765024241168351,4277.5,0.89920143404435,1,1,1,1
403,"(5, 14)",,,,1894.5,0.2648491844533378,0.27956989247311825,0.0013938716778410364,4300.0,0.9477819157732982,1,1,0,1
404,"(5, 15)",-0.5184062173792198,0.6048411711662705,171.98972472113812,2167.5,0.9450140955364673,0.08602150537634412,0.8815272017572048,4393.0,0.8530433395769189,1,1,1,1
405,"(5, 16)",,,,2010.0,0.5012971368851291,0.1935483870967742,0.061375000223921845,4454.5,0.7240846978312669,1,1,1,1
406,"(5, 17)",0.09110373410053148,0.9275093059534061,183.93073454125363,2166.5,0.9419647866513191,0.08602150537634412,0.8815272017572048,4439.5,0.7551107383238522,1,1,1,1
407,"(5, 18)",-0.9783844183147614,0.3298434029555082,120.5618210466341,2092.0,0.7201507921339718,0.22580645161290322,0.01744348649521118,4338.0,0.9717480282973517,1,1,0,1
408,"(5, 19)",-0.5707492302109961,0.568983501649761,157.4140148975752,2101.5,0.7475623012618515,0.13978494623655913,0.32356500602640936,4329.0,0.9913057080291593,1,1,1,1
409,"(5, 20)",-0.4550322562191488,0.6497055430499634,159.30580211720135,2116.0,0.7900103236641166,0.13978494623655913,0.32356500602640936,4416.5,0.8031347953796308,1,1,1,1
410,"(5, 21)",-1.4594943838376495,0.1471493802646031,115.25208210132286,1967.5,0.40355248035023616,0.23655913978494625,0.01098577460938761,4151.5,0.6383173873709496,1,1,0,1
411,"(5, 22)",-0.721250866830911,0.4717768740049756,164.8444064509099,2038.0,0.5719631594728178,0.09677419354838701,0.7765024241168363,4262.0,0.8658844853264764,1,1,1,1
412,"(5, 23)",-0.2718659742156418,0.7860788261461259,158.5224397124576,2110.0,0.7723592000420381,0.13978494623655913,0.32356500602640936,4394.0,0.8507566650313364,1,1,1,1
413,"(5, 24)",-0.8533894347411229,0.39503389406888334,128.29401115364,2040.0,0.5771841741787709,0.16129032258064524,0.17783264409307795,4317.5,0.9858493788234857,1,1,1,1
414,"(5, 25)",-0.7587886541283434,0.44917184284007183,149.72480697086053,1965.5,0.3992539385843187,0.12903225806451613,0.4210978127131917,4298.0,0.9435375918261839,1,1,1,1
415,"(5, 26)",-0.9153120510451731,0.36158700399749255,141.32076094936383,2035.5,0.5654671069282249,0.18279569892473124,0.08941479770378834,4320.0,0.9913061701909216,1,1,1,1
416,"(5, 27)",-0.5679713304476877,0.5709365629606982,144.39481701810078,2157.0,0.913043056778964,0.15053763440860216,0.2426399621888428,4377.0,0.8873422351762136,1,1,1,1
417,"(5, 28)",-0.21885008330060618,0.8270168594771548,178.50023337087478,2160.5,0.923686373774027,0.08602150537634407,0.8815272017572051,4403.5,0.8306657724367281,1,1,1,1
418,"(5, 29)",-0.33763492807123086,0.73609455713017,155.19543046252778,2114.0,0.7841150260247989,0.10752688172043001,0.6554293864572593,4317.5,0.9858720893184297,1,1,1,1
419,"(5, 30)",-0.8938051115199244,0.37317462010429114,122.79543462230265,2155.0,0.9069675496413041,0.2150537634408602,0.02710788651104587,4526.5,0.5828452935137605,1,1,0,1
420,"(5, 31)",-0.11304271704218098,0.910122554056457,180.15686285390274,2139.0,0.8585895395396902,0.07526881720430112,0.9548210883333179,4406.5,0.8242578526705626,1,1,1,1
421,"(5, 32)",-0.44653919939487124,0.6558115775942466,160.00236988724237,2146.0,0.8797005974400294,0.12903225806451615,0.4210978127131916,4370.5,0.9013369799177717,1,1,1,1
422,"(5, 33)",-0.6160358066097816,0.5388140254533218,148.4962870521615,2167.5,0.9450140955364673,0.15053763440860216,0.2426399621888428,4352.5,0.9402548618365527,1,1,1,1
423,"(5, 34)",-0.3596764820339267,0.7195251608348956,174.0290231203068,2172.0,0.958746385951619,0.08602150537634412,0.8815272017572048,4243.5,0.8264042478538436,1,1,1,1
424,"(5, 35)",-0.8606105605688478,0.3910324864361434,130.37293663392694,1981.0,0.4332957252038908,0.23655913978494625,0.01098577460938761,4288.0,0.9218505181142314,1,1,0,1
425,"(5, 36)",-0.4546784244757129,0.6499415020664221,164.09983847633325,2146.0,0.8797004878958976,0.10752688172043012,0.655429386457258,4319.0,0.9891323421669356,1,1,1,1
426,"(5, 37)",-0.03269954737440252,0.9739496285043094,183.9999968571987,2167.0,0.9434893347775087,0.07526881720430106,0.9548210883333181,4341.0,0.9652347731917184,1,1,1,1
427,"(5, 38)",-0.3310056478087364,0.7410604705876954,164.8945573368447,2183.0,0.9923570816334298,0.13978494623655913,0.32356500602640936,4286.5,0.9185807307998788,1,1,1,1
428,"(5, 39)",-1.3861585935064908,0.16827220837353704,119.83997138972431,1974.5,0.4188209711328782,0.23655913978494625,0.01098577460938761,4175.5,0.6857866445967165,1,1,0,1
429,"(5, 40)",-0.6516694971059909,0.5156741207938604,141.14312098904233,2133.5,0.8420723475264249,0.17204301075268813,0.1274794396665776,4314.0,0.9782671360990283,1,1,1,1
430,"(5, 41)",-0.8782621746183088,0.38138334672103735,133.16616469258878,2050.5,0.6049684566130886,0.1827956989247312,0.08941479770378853,4251.0,0.8423293861007601,1,1,1,1
431,"(5, 42)",-0.7746217146372558,0.4398594507650959,141.08750456086403,2098.0,0.7374226123990129,0.10752688172043012,0.655429386457258,4357.5,0.9294049604657464,1,1,1,1
432,"(5, 43)",-0.9031471914482082,0.36809476269601604,131.85608059331537,2084.5,0.6987600283927988,0.18279569892473124,0.08941479770378834,4351.0,0.943461190523492,1,1,1,1
433,"(5, 44)",-1.5780467720055324,0.11771364739751115,99.98271108794599,2162.0,0.9282531573678166,0.3010752688172043,0.0004363960539464239,4739.0,0.2590926685779391,1,1,0,1
434,"(5, 45)",-0.7885091713680548,0.4317123770816077,142.105525688689,1975.5,0.42102757827619075,0.22580645161290325,0.017443486495211147,4148.0,0.6316254027257625,1,1,0,1
435,"(5, 46)",-1.3384143278428462,0.18338774343031555,115.60652125683661,1985.5,0.44348503293811425,0.23655913978494625,0.01098577460938761,4288.5,0.9229283988145084,1,1,0,1
436,"(5, 47)",,,,1962.0,0.3917950192024101,0.30107526881720426,0.0004363960539464239,4330.5,0.988031089565221,1,1,0,1
437,"(5, 48)",,,,1881.5,0.2440968818433431,0.32258064516129037,0.00012536611591669995,4245.0,0.8295355175296917,1,1,0,1
438,"(5, 49)",-1.0313060486112129,0.30432919214701387,128.85358648013994,2056.5,0.6211103100446196,0.16129032258064516,0.17783264409307828,4355.0,0.9348654318838635,1,1,1,1
439,"(5, 50)",-1.215634921314559,0.2267711089381335,108.14350730395144,2067.5,0.651173769619639,0.20430107526881724,0.041230293613639564,4386.0,0.867957041047935,1,1,0,1
440,"(5, 51)",0.1728540411600746,0.8629570837890812,183.09951485510226,2112.0,0.7782318938902335,0.06451612903225806,0.9902848339891563,4333.5,0.9815246399292201,1,1,1,1
441,"(5, 52)",-0.8916325482553463,0.37412329831759583,139.6795822871985,2061.0,0.6333374185330956,0.19354838709677413,0.061375000223922005,4294.5,0.9359294804080861,1,1,1,1
442,"(5, 53)",,,,1892.0,0.26076841341652235,0.31182795698924737,0.00023642877170222662,4281.0,0.9067131798425252,1,1,0,1
443,"(5, 54)",,,,1649.0,0.039815186570836256,0.3548387096774194,1.6427887026265655e-05,4037.5,0.43492141356989455,1,0,0,1
444,"(5, 55)",-1.5512094919996429,0.12360730345849667,114.66214664348723,1957.0,0.3812893421841377,0.25806451612903225,0.004085132093109034,4156.0,0.647130942913422,1,1,0,1
445,"(5, 56)",,,,1671.0,0.048682479766864094,0.3548387096774194,1.6427887026265655e-05,4158.0,0.6509982834952801,1,0,0,1
446,"(5, 57)",-2.1594790839532583,0.033205529832891024,99.93107392032817,1853.0,0.20265839879437786,0.33333333333333337,6.506094234534011e-05,4129.0,0.5951915453405239,0,1,0,1
447,"(5, 58)",-1.2805371570916773,0.20312711124910188,106.92466041373642,2111.5,0.7767643248236795,0.23655913978494625,0.01098577460938761,4427.0,0.7808968398872544,1,1,0,1
448,"(5, 59)",0.0,1.0,155.69757178484016,2146.0,0.8796995019852456,0.17204301075268824,0.1274794396665772,4244.0,0.827485895143288,1,1,1,1
449,"(5, 60)",-0.2511781913762732,0.80195663599323,183.99746049663352,2063.5,0.6401686769611503,0.06451612903225812,0.9902848339891562,4225.0,0.7874114527553935,1,1,1,1
450,"(5, 61)",-1.866887995173527,0.06410125897520703,134.0707237458675,1734.0,0.0836346469439364,0.20430107526881713,0.041230293613639765,4027.0,0.41848643782072137,1,1,0,1
451,"(5, 62)",,,,1938.5,0.3439414570612158,0.27956989247311836,0.001393871677841029,4283.0,0.9109790061097326,1,1,0,1
452,"(5, 63)",-1.152950162198568,0.2512584653749988,118.1308121435676,2183.0,0.9923571657868194,0.17204301075268819,0.12747943966657732,4650.5,0.3749239775214248,1,1,1,1
453,"(5, 64)",-0.35449071768727,0.7233904514176206,178.13544461931514,2112.5,0.7797014520584434,0.09677419354838712,0.7765024241168351,4165.5,0.6659089354771275,1,1,1,1
454,"(5, 65)",-0.9352593363383158,0.35148009029837246,123.481270388117,2106.0,0.7606602235499668,0.20430107526881722,0.04123029361363962,4351.0,0.9435331757915406,1,1,0,1
455,"(5, 66)",0.12294790566748388,0.9023032752355642,159.35500785583582,2137.5,0.8540784440940342,0.16129032258064516,0.17783264409307828,4300.5,0.9489584593818133,1,1,1,1
456,"(5, 67)",-0.49627133996389416,0.6204161818996323,152.78677078471006,2154.0,0.9039321164162846,0.13978494623655913,0.32356500602640936,4360.0,0.9240408494842347,1,1,1,1
457,"(5, 68)",-0.5066968998628426,0.6131010066404736,152.15153519812182,2146.5,0.8812121093924775,0.15053763440860213,0.2426399621888428,4353.0,0.9391995020079481,1,1,1,1
458,"(5, 69)",-0.7964551325047704,0.42702233752200325,150.4733007043665,2093.5,0.7244561922582349,0.15053763440860213,0.2426399621888428,4215.5,0.7675448017016511,1,1,1,1
459,"(5, 70)",-0.47301212728119774,0.6368407442254256,162.12306357094806,2135.0,0.8465706779521058,0.13978494623655913,0.32356500602640936,4226.0,0.7894761073082308,1,1,1,1
460,"(5, 71)",-0.2795903745282297,0.78011533479429,178.5911118076801,2030.0,0.5512955608702407,0.09677419354838712,0.7765024241168351,4235.5,0.8094820732463295,1,1,1,1
461,"(5, 72)",-1.0687764741046417,0.28707240646397786,135.37946505130958,1965.0,0.3981807053749752,0.21505376344086014,0.027107886511045894,4079.5,0.5053787360037916,1,1,0,1
462,"(5, 73)",-0.6743869760216104,0.500976251752155,170.95349102474947,2134.5,0.845069034616504,0.08602150537634412,0.8815272017572048,4158.0,0.6511184982649902,1,1,1,1
463,"(5, 74)",,,,1913.0,0.29643398276559485,0.32258064516129037,0.00012536611591669995,4606.0,0.44349128215306954,1,1,0,1
464,"(5, 75)",,,,1375.5,0.001911747728116677,0.4086021505376344,3.612359323498378e-07,3781.0,0.13789033719931673,1,0,0,1
465,"(5, 76)",-0.8595343388054768,0.3916359165083708,129.35404244593087,2009.0,0.49886449047663317,0.23655913978494625,0.01098577460938761,4203.0,0.7416720094077967,1,1,0,1
466,"(5, 77)",-0.9423760515364202,0.3482392739569926,101.43121040857372,2183.5,0.9938856765268437,0.20430107526881722,0.04123029361363962,4538.0,0.5614496970929066,1,1,0,1
467,"(5, 78)",-0.7592231214948604,0.4488828475633666,153.57516234618208,2157.0,0.9130427388842668,0.12903225806451613,0.4210978127131917,4161.0,0.6569588819965158,1,1,1,1
468,"(5, 79)",-0.8886518680399988,0.3757634958027739,135.63345372746863,2099.5,0.7417624086640716,0.16129032258064518,0.17783264409307828,4286.5,0.9186183994628521,1,1,1,1
469,"(5, 80)",-1.3797988109183228,0.17026805192978328,117.52469208275753,1936.5,0.34004807973361517,0.27956989247311836,0.001393871677841029,4195.0,0.7252101213774493,1,1,0,1
470,"(5, 81)",-0.6515552861007564,0.5155768399615417,168.29693026049944,1963.0,0.3939128777945987,0.10752688172043012,0.655429386457258,4257.0,0.8551485329320585,1,1,1,1
471,"(6, 7)",-0.7967767861532113,0.42692471036450363,140.53331995700975,2055.5,0.6184046613363071,0.13978494623655913,0.32356500602640936,4445.0,0.7434971256331409,1,1,1,1
472,"(6, 8)",-1.0836524021871445,0.28068077334847213,120.59453838122863,2158.5,0.9176030558590463,0.2043010752688172,0.041230293613639675,4531.0,0.574385474830442,1,1,0,1
473,"(6, 9)",-0.5655101670709848,0.5726245561100709,141.16350602758882,2163.5,0.9328212291514064,0.16129032258064518,0.17783264409307828,4346.5,0.9532916337379065,1,1,1,1
474,"(6, 10)",-0.6419429583036091,0.5217306373963118,179.1787480829613,2102.5,0.7504665082282473,0.09677419354838712,0.7765024241168351,4190.0,0.7150924645880113,1,1,1,1
475,"(6, 11)",-0.5363757477408905,0.5923818035769226,174.55170648025106,2074.5,0.6706107123776243,0.1075268817204301,0.6554293864572585,4232.0,0.8021070684004248,1,1,1,1
476,"(6, 12)",-0.36211868713486817,0.717679357045425,183.792376646872,2157.5,0.9145626427231353,0.07526881720430112,0.9548210883333179,4174.0,0.6828021708443468,1,1,1,1
477,"(6, 13)",-0.19858881398672365,0.8428049097223207,182.9545666203248,2079.0,0.6832234283939722,0.07526881720430106,0.9548210883333181,4334.5,0.9793544158466915,1,1,1,1
478,"(6, 14)",,,,1915.5,0.30088613994484903,0.27956989247311825,0.0013938716778410364,4273.5,0.8904136612715359,1,1,0,1
479,"(6, 15)",-0.45904630264972685,0.6467559815172139,179.60420372788423,2165.0,0.9373923017061845,0.08602150537634412,0.8815272017572048,4424.0,0.7874078732203502,1,1,1,1
480,"(6, 16)",,,,2078.0,0.6804129465324129,0.1935483870967742,0.061375000223921845,4462.5,0.7078289949085201,1,1,1,1
481,"(6, 17)",0.12831431950906452,0.8980427953032528,180.8685889963334,2107.5,0.7650429708622901,0.09677419354838712,0.7765024241168351,4475.0,0.6828286043810631,1,1,1,1
482,"(6, 18)",-0.9387084973281871,0.34965806550479084,127.30194874029289,2069.5,0.6567041894169062,0.2150537634408602,0.02710788651104587,4361.0,0.9218756969929716,1,1,0,1
483,"(6, 19)",-0.5173945350287623,0.6055630225148734,167.58515153428007,2108.5,0.767966010961414,0.12903225806451613,0.4210978127131917,4368.0,0.9067512067706691,1,1,1,1
484,"(6, 20)",-0.40487448908627355,0.6860807625558957,169.33506734262076,2131.0,0.8345859748151099,0.12903225806451613,0.4210978127131917,4442.0,0.7499141224043003,1,1,1,1
485,"(6, 21)",-1.417807105573614,0.15881981506278986,120.87697899629495,2026.5,0.5423726999536813,0.22580645161290314,0.017443486495211227,4155.0,0.6451730142920404,1,1,0,1
486,"(6, 22)",-0.6579448931096982,0.5114421974265546,174.17287859277434,2104.0,0.7548305539181724,0.09677419354838701,0.7765024241168363,4296.0,0.9392029539922362,1,1,1,1
487,"(6, 23)",-0.22865928121003573,0.819410830288623,168.61595018124922,2151.5,0.8963491325372812,0.13978494623655913,0.32356500602640936,4418.0,0.7998335388684721,1,1,1,1
488,"(6, 24)",-0.8099031864150713,0.41940586167320537,136.46206149298894,2026.0,0.5411059803905847,0.17204301075268813,0.1274794396665776,4319.0,0.9891166694758865,1,1,1,1
489,"(6, 25)",-0.7035500920702246,0.4827352251234638,160.0526565549061,2039.5,0.575878388158163,0.12903225806451613,0.4210978127131917,4334.5,0.979355002912423,1,1,1,1
490,"(6, 26)",-0.8610042685936159,0.3905991249586207,151.18605089836421,2045.5,0.5916658465039819,0.17204301075268813,0.1274794396665776,4334.5,0.9793545409632598,1,1,1,1
491,"(6, 27)",-0.5215374715231154,0.6027392446659562,154.4961855921896,2123.0,0.8107364069156346,0.15053763440860216,0.2426399621888428,4414.0,0.8084233270974557,1,1,1,1
492,"(6, 28)",-0.16952424702674573,0.8655713048634717,183.2414541547214,2073.5,0.667820458454539,0.08602150537634407,0.8815272017572051,4431.5,0.7717283071960386,1,1,1,1
493,"(6, 29)",-0.29342862832479394,0.769562220675019,165.47757931119563,2171.5,0.9572200307784802,0.10752688172043001,0.6554293864572593,4363.5,0.9164713243589635,1,1,1,1
494,"(6, 30)",-0.8537489252094475,0.39481484585992543,129.97418024834738,2142.0,0.8676254757189172,0.1827956989247312,0.08941479770378853,4527.0,0.5819462536210257,1,1,1,1
495,"(6, 31)",-0.06804422932034608,0.9458243970720621,183.78559668314233,2118.0,0.7959149171340467,0.08602150537634412,0.8815272017572048,4425.5,0.7842169799308172,1,1,1,1
496,"(6, 32)",-0.3963618063864605,0.6923352992751675,169.96775155800486,2109.5,0.7708962964917778,0.12903225806451615,0.4210978127131916,4415.0,0.8062969501313195,1,1,1,1
497,"(6, 33)",-0.565963541579669,0.5722174852720718,158.7940126541073,2095.0,0.7287705556886579,0.13978494623655915,0.3235650060264091,4400.5,0.8369844004528658,1,1,1,1
498,"(6, 34)",-0.3061772179470835,0.7598217592079348,180.92293441006896,2104.5,0.7562872696931923,0.07526881720430101,0.9548210883333185,4282.5,0.9099845534718599,1,1,1,1
499,"(6, 35)",-0.8154502217433317,0.4162109654649325,138.87758787698604,2082.0,0.691682761457975,0.22580645161290325,0.017443486495211147,4290.0,0.926184052379193,1,1,0,1
500,"(6, 36)",-0.40222035029365105,0.688016809018752,173.54985804524912,2093.5,0.7244571623911902,0.0967741935483871,0.7765024241168355,4359.0,0.9262052669392234,1,1,1,1
501,"(6, 37)",0.011409717863156898,0.9909090770811289,181.70713644719845,2076.0,0.6748047648504375,0.07526881720430112,0.9548210883333179,4378.0,0.8852052331825087,1,1,1,1
502,"(6, 38)",-0.28301970780160024,0.7774977376610146,174.21450862358603,2183.5,0.9938856821371237,0.11827956989247312,0.5335084608160066,4311.5,0.9728211223412179,1,1,1,1
503,"(6, 39)",-1.3403526639350307,0.18253430350138428,126.43425207596749,1922.0,0.3126728339990834,0.22580645161290314,0.017443486495211227,4197.0,0.7293537766987913,1,1,0,1
504,"(6, 40)",-0.6046805667092348,0.5462988606066292,150.9926040108158,2145.0,0.8766789976040678,0.17204301075268813,0.1274794396665776,4355.0,0.9348672198804997,1,1,1,1
505,"(6, 41)",-0.8306846358756672,0.4075454574236761,142.08697483681644,2048.5,0.5996323685396993,0.1827956989247312,0.08941479770378853,4284.0,0.913213171124746,1,1,1,1
506,"(6, 42)",-0.7243133757663772,0.46999462621255383,150.9319916016403,2167.0,0.943489283011113,0.09677419354838712,0.7765024241168351,4403.0,0.8316395738557263,1,1,1,1
507,"(6, 43)",-0.8559506096198537,0.39348160746957783,140.5870477312058,1906.5,0.2850591314229195,0.17204301075268813,0.1274794396665776,4362.0,0.9196226639307016,1,1,1,1
508,"(6, 44)",-1.5569157793794868,0.12258807942039808,101.99494191109588,2084.5,0.6987621314797974,0.3010752688172043,0.0004363960539464239,4722.5,0.2786087303760678,1,1,0,1
509,"(6, 45)",-0.7371686273831758,0.4621558965910715,152.03787888342535,2140.0,0.86159985283963,0.18279569892473124,0.08941479770378834,4173.5,0.6818300254285428,1,1,1,1
510,"(6, 46)",-1.2980363094788023,0.19673742367965896,121.30874764788824,2060.0,0.6306115287816225,0.22580645161290325,0.017443486495211147,4285.0,0.9153635689151262,1,1,0,1
511,"(6, 47)",,,,1937.5,0.34199011766760723,0.30107526881720426,0.0004363960539464239,4308.5,0.9662831289896516,1,1,0,1
512,"(6, 48)",,,,1841.0,0.1868391714619585,0.31182795698924726,0.00023642877170222746,4237.0,0.812594042303042,1,1,0,1
513,"(6, 49)",-0.9836348312982262,0.3270275841869823,137.11439337964632,2134.5,0.8450702978695007,0.13978494623655915,0.3235650060264091,4376.5,0.8884313336196533,1,1,1,1
514,"(6, 50)",-1.1854307539834816,0.23835297285599086,112.14537728966954,2060.0,0.6306093334705594,0.21505376344086025,0.027107886511045797,4369.0,0.9045520725625558,1,1,0,1
515,"(6, 51)",0.20436318172808016,0.838295981030064,183.6656113221248,2066.0,0.6470365197474173,0.06451612903225812,0.9902848339891562,4378.0,0.8851943347243885,1,1,1,1
516,"(6, 52)",-0.8391144017061809,0.4027458522817039,149.3902384705152,2064.5,0.642915271655358,0.18279569892473113,0.08941479770378874,4297.0,0.9413530935319377,1,1,1,1
517,"(6, 53)",,,,1885.5,0.25035675165128735,0.30107526881720426,0.0004363960539464239,4245.5,0.83061294265975,1,1,0,1
518,"(6, 54)",,,,1719.0,0.07386508337775013,0.34408602150537637,3.304614937233448e-05,4021.5,0.40974537135301925,1,1,0,1
519,"(6, 55)",-1.5089665808923076,0.13393235819004193,120.15749554274761,1931.0,0.3294856798444835,0.23655913978494625,0.01098577460938761,4151.0,0.6373936066659351,1,1,0,1
520,"(6, 56)",,,,1742.0,0.08925900617819624,0.3548387096774194,1.6427887026265655e-05,4120.0,0.5782827320374064,1,1,0,1
521,"(6, 57)",-2.135412771576672,0.03512302624586806,101.93042638842056,1900.5,0.27482996946296834,0.32258064516129026,0.0001253661159167004,4129.5,0.5961580907670999,0,1,0,1
522,"(6, 58)",-1.2512129525241724,0.21349608319930047,110.63641022784611,2141.0,0.8646115516440097,0.21505376344086022,0.02710788651104582,4432.0,0.7704825637496782,1,1,0,1
523,"(6, 59)",0.04925447034372557,0.9607840377368724,145.5278370147784,2146.5,0.8812114602578329,0.18279569892473124,0.08941479770378834,4333.0,0.9826138588663166,1,1,1,1
524,"(6, 60)",-0.19429585517342757,0.846161465820099,181.55166718962735,2130.5,0.8330912494931757,0.07526881720430112,0.9548210883333179,4297.5,0.9424551967058098,1,1,1,1
525,"(6, 61)",-1.79511922626835,0.07474498758349117,143.1168926323506,1882.5,0.24565036158849052,0.19354838709677413,0.061375000223922005,4043.5,0.44481560078298155,1,1,1,1
526,"(6, 62)",,,,1902.5,0.2782079300575834,0.26881720430107525,0.002412038764518962,4268.0,0.8786447530437553,1,1,0,1
527,"(6, 63)",-1.1126834202939548,0.26799042934793665,124.37224826665525,2133.5,0.8420722045232922,0.17204301075268816,0.1274794396665775,4636.5,0.39586209991176136,1,1,1,1
528,"(6, 64)",-0.29883106594459213,0.7654078473051953,183.09205339001159,2180.0,0.9831867058047634,0.07526881720430101,0.9548210883333185,4216.0,0.7686088787924994,1,1,1,1
529,"(6, 65)",-0.893889833787847,0.37302275977865385,130.79067356626047,2072.0,0.6636447059643555,0.1935483870967742,0.061375000223921845,4359.5,0.925122731108414,1,1,1,1
530,"(6, 66)",0.16211535944218558,0.871434584834891,149.04218555763228,2075.5,0.6734049570396501,0.16129032258064518,0.17783264409307828,4357.0,0.930538133665418,1,1,1,1
531,"(6, 67)",-0.4478100617635367,0.6548844109582824,163.12693742424716,2140.0,0.861599224280181,0.13978494623655913,0.32356500602640936,4399.0,0.840243720511372,1,1,1,1
532,"(6, 68)",-0.4582037754121591,0.6474182155072482,162.49680241826508,2140.5,0.863105140558811,0.13978494623655913,0.32356500602640936,4388.5,0.8626676749860404,1,1,1,1
533,"(6, 69)",-0.7395551673978912,0.4606481603017658,160.81260717000401,2058.5,0.6265286307642262,0.13978494623655913,0.32356500602640936,4247.0,0.8338509936941603,1,1,1,1
534,"(6, 70)",-0.42082511305619547,0.6744085829864797,171.85276300846186,2132.0,0.8375791572416591,0.11827956989247312,0.5335084608160066,4257.0,0.855169578470468,1,1,1,1
535,"(6, 71)",-0.22726576707868168,0.820470400056095,183.27722769870488,2083.5,0.6959273623201789,0.08602150537634401,0.8815272017572056,4277.5,0.8991994704285388,1,1,1,1
536,"(6, 72)",-1.0149603998583923,0.3118199782812536,144.59843911116516,2068.5,0.6539360132085137,0.19354838709677413,0.061375000223922005,4118.0,0.5746893722578015,1,1,1,1
537,"(6, 73)",-0.6089526407190649,0.5433283702585486,178.8880782568654,2063.5,0.6401717451716911,0.09677419354838712,0.7765024241168351,4182.0,0.6988917999518338,1,1,1,1
538,"(6, 74)",,,,1930.5,0.32854082845022425,0.3118279569892473,0.00023642877170222662,4572.5,0.4997613313583341,1,1,0,1
539,"(6, 75)",,,,1386.5,0.002202624999949275,0.4086021505376344,3.612359323498378e-07,3785.5,0.1412840491751474,1,0,0,1
540,"(6, 76)",-0.8151399646595991,0.41639986783982474,137.69647584465426,2110.0,0.7723622467983736,0.23655913978494614,0.010985774609387659,4194.0,0.7232274113781727,1,1,0,1
541,"(6, 77)",-0.9226673676405551,0.35832022605902203,103.80353029915571,2151.5,0.8963490379664272,0.19354838709677424,0.06137500022392171,4523.5,0.5884434140923396,1,1,1,1
542,"(6, 78)",-0.7015943259944688,0.48392719217142655,163.9031860165942,2155.5,0.9084856596377724,0.12903225806451613,0.4210978127131917,4198.0,0.7313817737653467,1,1,1,1
543,"(6, 79)",-0.8390606480279656,0.4028175446869675,144.8847612776155,2116.0,0.7900107000040562,0.16129032258064516,0.17783264409307828,4303.0,0.9543737851092314,1,1,1,1
544,"(6, 80)",-1.3366532661342305,0.1837903116476828,123.63856088623801,2007.5,0.4952216379538086,0.26881720430107525,0.002412038764518962,4204.5,0.7447288481502266,1,1,0,1
545,"(6, 81)",-0.5888436439781185,0.5567171778284363,176.93227728222607,2079.0,0.6832234283939722,0.08602150537634412,0.8815272017572048,4294.5,0.9359405151131209,1,1,1,1
546,"(7, 8)",-0.3937925315816125,0.6942267023138164,170.34431014495615,2175.0,0.967906644125929,0.12903225806451613,0.4210978127131917,4424.5,0.7855885972939046,1,1,1,1
547,"(7, 9)",0.18877759943503528,0.8504751957573465,183.98933914676473,2153.0,0.9008971080889411,0.15053763440860224,0.24263996218884212,4305.5,0.9597513921409713,1,1,1,1
548,"(7, 10)",0.3155623098858554,0.7527588960264353,155.12126622430117,2101.5,0.7475607350474798,0.12903225806451613,0.4210978127131917,4132.5,0.6015776232833135,1,1,1,1
549,"(7, 11)",0.36505031571164526,0.7155509344840487,161.67837813812545,2098.5,0.738869060388571,0.15053763440860213,0.2426399621888428,4155.5,0.6458810628449285,1,1,1,1
550,"(7, 12)",0.5471581486476891,0.5851208713258582,143.35306839769316,2100.5,0.7446612314660412,0.13978494623655913,0.32356500602640936,4087.0,0.5179789316718236,1,1,1,1
551,"(7, 13)",0.6798942942642726,0.4977395158186144,134.54815250430346,2053.0,0.6116689056248208,0.13978494623655915,0.3235650060264091,4238.5,0.8156915225317322,1,1,1,1
552,"(7, 14)",,,,1950.0,0.3668493301587533,0.20430107526881724,0.041230293613639564,4205.5,0.7455022783426788,1,1,0,1
553,"(7, 15)",0.4458095013507458,0.656359335340162,154.40626541969473,2160.5,0.9236870020668175,0.12903225806451613,0.4210978127131917,4270.5,0.8840383512954042,1,1,1,1
